,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
6004,163105,Both outlets are currently in use.,0,0,1,0,0,0,0,0
3379,225787,Non-EVs parked in front of charger. Are they trying to keep people away?,0,0,1,0,0,0,0,0
5310,179926,"These (free!) stations will make traveling along the I-95 corridor SO much easier for those of us non-Tesla owners. They're a little far from the Welcome Center with all the cold/inclement weather coming, but I'm so happy they're here!",0,0,0,1,0,0,0,1
5209,182863,ICED......!,0,0,1,0,0,0,0,0
296,302710,Great shopping and food nearby.,0,0,0,0,0,1,0,0
5524,174553,Charger seems to work. Was seamless. ,1,0,0,0,0,0,0,0
9719,49330,Nearest station wouldn't start after connection. Other 2 stations were blocked by dealer vehicles. Sales person wasn't helpful even though we were driving a Leaf. He told us to look up another place...This was at 2pm.,0,0,1,0,0,1,0,1
8807,66963,"220V, 30 Amp",0,0,0,0,0,0,1,0
1776,266381,"Hey, a CHAdeMO station that's actually in service ;)",1,0,0,0,0,0,0,0
8701,69002,Blink fast chargers no longer free apparently...,1,0,0,1,0,0,0,0
295,302750,"As of about 3:00 p.m. Thursday, Sept. 3, the L2 station was still displaying the error message.",1,0,0,0,0,0,0,0
9361,56507,Easy-to-use. Plenty of parking. ,1,0,0,0,0,1,0,0
3177,230450,Testing the BMW i fast charger with our new e-Golf. Battery was about 60% at arrival and it started charging at about 18.5kW,0,0,0,0,0,0,1,0
6334,155599,way to go! first SAE in east bay! will a rep from EVGO please tell the public when one is planned to be put in near berkeley/oakland/sf?,1,0,0,0,0,1,0,0
2552,246180,commercial sushi delivery leaf taking the spot fully charged and plugged in,0,0,1,0,0,1,0,0
5012,186930,charging after the other i3.  ,0,0,0,0,0,0,0,1
3416,224882,One still available ,0,0,1,0,0,0,0,0
5713,170289,Nice family friendly steak and shake right across the street!,0,0,0,0,0,1,0,0
6598,149097,"Hey Lark, don't trade in for a Tesla. They look good and smell good,  but Tue behind the scenes information states that the quality control is very weak. I.e. misaligned body panels, subpar materials,  poor paint quality, etc
On another note, I have a corporate contact at KBB and a corporate contact at NNA in Tennessee. I will make contact with each of them right now to discuss the pathetic KBB QC chargers installed in Denver. ",0,0,0,0,1,0,0,1
1988,261034,charging at the outlet mall but 1 mile to the casino,0,0,0,0,0,1,0,0
2526,246859,all taken. 6:50pm. ,0,0,1,0,0,0,0,0
4806,192614,"Left side L3 Showed error could not connect with vehicle, screen would not respond ",1,0,0,0,0,0,0,0
4588,198449,"Red Robin,  Yummy ",0,0,0,0,0,1,0,0
9897,45743,Great. Free and 25 mph. Plenty of hotels rest ads shops around. ,0,0,0,0,0,1,1,0
3394,225483,A technician has been dispatched to repair the DC Fast Charger (CHAdeMO). We will continue to update when have a confirmed fix. Thank you for your patience.,1,0,0,0,0,0,0,0
5402,178010,Works fine...merry Christmas,1,0,0,0,0,0,0,0
634,293633,Right charger worked as expected; left was ICEd.,1,0,1,0,0,0,0,0
9893,45909,All chargers in use. ,1,0,1,0,0,0,0,0
378,300252,The device was faulted. I tried combinations of the red and green buttons eventually with success!,1,0,0,0,0,0,0,0
4587,198512,"To the manager of this KIA Dealership, this is a great way to prove Tesla's point that Dealers don't care about EV's.
And what about the Leaf Owner that might also have a Kia, great way to promote loyalty. ",0,0,0,0,1,0,0,1
8954,63932,"Asked the main cast member at the booth if I can park wherever I want regardless of where I was directed.  She said no, that I'd I have to park where they tell me to. 

I went to the floor to which I was directed and bypassed the spot they pointed me to. I looked for an outlet and asked another cast member if I could park on the North wall. He asked if I was looking for a plug and then told me where to find one and said go ahead and plug in!!

Dont stop asking.. some know and some dont. wouldnt have made it home if I wasnt diligent. ",0,1,1,0,0,1,0,0
4171,208241,Level 3 charger works great - nice location.,1,0,0,0,0,1,0,0
818,288728,"Realized some Chademo users always tangled the Chademo cable to the CCS port/cable .. I have to spent at least a minute or two to untangle it. Please be considerate ! You are not the only user here, this is not your home!",1,0,0,0,0,0,0,0
3400,225409,Only available from Monday-Thursday 8am-5pm,0,0,0,0,0,1,0,0
7431,117346,DC quick charger blocked by leaf and volt charging level 2. this dealer really should cut the curb and make room for 3 cars.  what a waste. ,1,0,1,0,0,0,0,0
1782,266347,"wonderful oasis, only way for me to make our trip. was able charge Leaf for an hour while eating at local restaurant.",0,0,0,0,0,1,0,1
1812,265592,L3 pad locked. Sunday 156pm,1,0,0,0,0,1,0,0
7578,107376,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
138,306267,Station #1 could not charge. Station #2 had to call #800 to start remote charge. ,1,0,0,0,0,0,0,0
6591,149268,Finally the charger closest to the wall is working. Ford Focus Electric plugged in and charging. ,1,0,0,0,0,0,0,1
2121,257528,L2,1,0,0,0,0,0,0,0
1335,277761,"pretty fast charge because no one
 else is here charging at the moment. ;)",1,0,1,0,0,0,0,0
2939,236148,one spot open at the moment.,0,0,1,0,0,0,0,0
4247,206513,"Can't believe it was available! And a good thing, I was down to 15%.  :-)",0,1,0,0,0,0,0,0
7218,133557,*Passing through town.....,0,0,0,0,0,0,0,0
4702,195463,"4 chargers, other 3 are empty.",0,0,1,0,0,0,0,0
77,308125,Green lots app would not work. ,1,0,0,0,0,0,0,0
9354,56675,There is only one charge station and it was occupied. ,0,0,1,0,0,0,0,0
6567,149828,"Stopped by twice in one day. Friendly service staff had to move the shop's Leaf second time around to unblock the CHAdeMO box (cycle had completed; wish it had been possible to just move the connector and not bother them). No charge, these guys are great. ",1,0,0,0,0,1,0,0
82,307941,Get there early!,0,0,1,0,0,0,0,0
6378,154383,Behind the Grand Regency sign in the plaza between Michaels and Staples. Olive Garden across the street.,0,0,0,0,0,1,0,0
4873,190469,These units work great with my spark and all you need is the greenlots app. These units are free so if they are charging you $15 you're getting HOSED. ,0,0,0,1,0,0,0,1
7265,128450,Look for lit up round station under panels.  That was the only one I got to work.. Twice.  30 minutes gave me about 7 miles on my CMax.  ,1,0,0,0,0,0,0,0
7991,84079,Charger is broken and would not release from charger base. I use this usually every other day and I'm bummed it's broken. ,1,0,0,0,0,0,0,0
2747,241072,"They did an awesome job installing this well marked and spots are blocked off with cones to prevent ICEing.  Talked to the resort manager Allison - she is very happy to have this here for resort guests, and said that it is open to the general public too - if not staying here, stop by the front desk and ask for access to the EV Charging station and they will give you a card with access to the garage where the charger is.",0,0,1,0,0,1,0,0
5641,171742,very friendly and moved dealer vehicle for me,0,0,0,0,0,1,0,1
8061,82370,Left station recognized my blink card and initiated charging. First time I've seen either of these stations work.  Good news. ,1,0,0,0,0,0,0,0
2373,250794,Maximum CHAdeMO session is :30 minutes. ,1,0,0,0,0,0,0,0
3009,234530,Driving from Acworth to Jasper and back. Charging up before returning.,0,0,0,0,0,0,0,0
3358,226320,This spot has been ICE'd for the last 3 months during class times.  Complained to OSU parking services but still ICE'd everyday....,0,0,1,0,0,0,0,0
1885,263375,At the covered one,0,0,0,0,0,1,0,0
9292,57600,"Accessible 24/7 although after hours, only one space provides access to charger and cable must stretch to available spot.",1,0,1,0,0,1,0,0
9222,59010,No-fee ChargePoint dual charging stations.  Requires ChargePoint swipe card but is cost-free.,1,0,0,1,0,0,0,0
996,284378,"Used to be only 2 hours free per day, but a Tripadvisor.com complaint got the GM to change the rules. Unlimited charging for overnight guests of the hotel. ",0,0,0,1,0,1,0,0
9825,47052,plenty of free blink L2 stations empty nice safe location ...library right across the street,1,0,1,1,0,1,0,0
5258,181563,Started at 30 amps for first 30 minutes then decreased to 22 amps for the remainder.  Both stations were open late Xmas eve and managed to charge up my tesla pretty full over night.,0,0,0,0,0,1,1,1
1511,273615,"mechanical error again, tried 10 times, reset breaker. feel like it's getting worse :/",1,0,0,0,0,0,0,0
9872,46276,This is a level 2 charger,1,0,0,0,0,0,0,0
3123,231861,thank you! would not have made it home to Milwaukee without your generosity!,0,1,0,0,0,0,0,0
4073,210550,"I parked my car here while I went down the street to Urban Stack on St. Patrick's day, and it was absolutely terrible.

First off, the blink chargers require an internet connection to switch on and there's no free wifi here and the cellular service sucks because it's inside a parking structure.

Next, when I finally did find enough signal to get my auth code, the touchscreen was dirty and it was extremely difficult to type on.

Finally and worst of all, while it seemed to be charging when I left, when I came back MY CAR RECEIVED NO CHARGE AT ALL and I WAS BILLED $5! They charged me for nothing!!! I emailed the company about it but they still haven't gotten back to me yet. I'm so pissed off.",1,0,0,1,0,0,0,0
4960,188292,"That damn speed camera on Nelson got me again, watch out!",0,0,0,0,1,0,0,0
8852,65933,I used the free charger. Everything went well.,1,0,0,1,0,0,0,0
8111,81335,DCFC working great.,1,0,0,0,0,0,0,0
5391,178226,The other 3 stains are available.,0,0,1,0,0,0,0,0
6512,150858,2 Tesla HPWC at 20kw/hr.  Right up front from entrance.  ,0,0,0,0,0,0,1,0
9433,55283,"Only one EVSE was powered on when I arrived, but all were powered on when I departed. Not sure why, but it certainly makes it difficult to rely on these when they may be ICEd or not even powered. The ""don't use these yet"" signs that I posted a photo of are still taped to the stations.",1,0,1,0,1,1,0,0
8159,80172,"Needed a charge, stopped in here for my first time on 1/21/14(during a heavy snowstorm) and the unit was broken. Sales staff was kind enough to tell me that they have called to get the unit serviced. Too bad, as this was a planned stop so that I could complete a longer than usual trip for me. I still made it home but it was a bit scary...",1,1,0,0,0,1,0,0
6784,145089,DCQC ,1,0,0,0,0,0,0,0
10099,41090,$5 charge - charging fine,1,0,0,1,0,0,0,0
297,302617,Please not that Plugshare addresses are not mailing addresses. They navigate EV users to the correct driveway for each station.,0,0,0,0,1,1,0,0
7379,120968,"Charged $10 for as long as needed. Greg was very welcoming, helpful. Took 4+ hours to charge Tesla enough to make Nashville. ",0,0,0,0,0,0,1,0
7962,84652,No ICE this time. L3 charger functional.,1,0,1,0,0,0,0,0
333,301480,"Beautiful Bed & Breakfast, great rooms and very nice owners!  Tesla wall charger charging at about 48 miles per hour.",0,0,0,0,0,1,1,1
2443,249062,No one charging early Sunday morning,0,0,1,0,0,0,0,0
6309,156113,"If all goes well, we plan to install a large 1MWh Battery Storage System soon after! :)",0,0,0,0,0,1,0,0
9645,51053,Had to wait 30 min for one leaf to finish. Another waiting after me. Busy at noon on a Saturday. ,0,0,1,0,0,0,0,1
4389,203376,"nice area. tucked away by the road. Olive garden, red robin, Texas road house and more. ",0,0,0,0,0,1,0,0
7666,101749,Iced,0,0,1,0,0,0,0,0
1591,271445,Just saw the owner of the black LEAF use emergency stop to end the session. This will be down for a while now.,1,0,0,0,0,0,0,1
615,294072,CCS Combo now active. Thanks Georgia Power !,1,0,0,0,0,0,0,0
2880,237927,"Using L2 charger, will be here for about 3-4 hrs. Both DC are open as of this moment! ",0,0,1,0,1,0,0,0
1174,280834,Charger would not work and customer service no use since it was after 5 pm and they were closed. ,1,0,0,0,0,1,0,0
3376,225898,Took the last spot!!!! Done by 10:30. ,0,0,1,0,1,0,0,0
1862,264064,Mike do you think you can plug me in when ur done. Blk fiat,0,0,0,0,1,0,0,0
2085,258584,Saved my *** with less than 2 miles to turtle.  So glad it was on after hours or it would have been a tow truck for me.,1,1,0,0,0,0,0,0
8549,72588,"Per previous reviews, we called ahead to have them reserve a spot for us. When we got there, we saw the cone, but someone had moved it. Both spots had been ICEd. We were staying overnight at the hotel and needed to charge. The manager was awesome- called the police to run the tags and get the name of the owner. Contact the owner, he came and begrudgingly moved his car but it was moved. The manager even sent dinner and a bottle of wine to our room! ",0,0,1,0,0,1,0,0
6149,159588,Left qc still not working. Right qc blocked by dealer car(go figure). Level 2's iced. ,1,0,1,0,0,0,0,1
2971,235340,The front chargers were not powered but successfully charged at the back L2 charger.,1,0,0,0,0,0,0,0
6494,151173,Taco day at the dealership!,0,0,0,0,0,0,0,1
3647,220081,In parking lot beside tourist center.  Behind McDonald's restaurant.  ,0,0,0,0,0,1,0,0
10092,41176,Neither side functional as of 9/15.  Called Blink and they said that this had been reported weeks ago.  They have done nothing.  Thanks Blink.  Missed an important appointment thanks to you.,1,0,0,0,1,1,0,0
9802,47536,Thats was me in last comment. Forgot to log in.,0,0,0,0,1,0,0,0
2561,245873,Great Charge point parking. But non-electric vehicles park here too....,0,0,1,0,0,0,0,0
230,304196,RV 50 works!,1,0,0,0,0,0,0,0
6804,144559,three stations rarely used. great spot to get a charge and wall a few blocks to get a cup of coffee downtown.,0,0,1,0,0,1,0,0
