,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
3896,56808,Hotel won't let you charge unless checked in as a guest. Plus they charge a 16.00 parking fee,0,0,0,1,0,1,0,0
4901,127700,Can anyone confirm that the QC is operational at the factory stores and what is needed to charge ? Blink? EVGO? Ect. Or if the BellaVista QC is back online? Thanks a lot. ,1,0,0,0,1,0,0,0
406,161614,loading dock in use unloading trailer.,0,0,0,0,0,0,0,0
3593,81753,Charged my 2013 Leaf with a 6.6kWh on board charger successfully! These EATON Chargers have had their firmware upgraded!,1,0,0,0,0,0,1,1
5295,63688,Warning--the DCFC charger is not ready yet.  Receptionist could not distinguish Level 2 from Level 3 and said fast charger was available.  Went to nearby Target to charge.,1,0,0,0,0,1,0,0
1578,288388,Charging. 4 locations open to public. Far left spot has some shade in the morning. Needed a quick top up before going home. ,1,1,1,0,0,0,0,0
8320,23017,Thanks very busy dealership but happy to allow use of qcdc,1,0,1,0,0,0,0,1
2669,278150,I charged here while at an event at the Lincoln Theater across Cabarrus Street.  This charger is very conveniently located directly in front of the Cabarrus street entrance.  Deck is free all weekend and no charge to charge!  Got a full charge on my Volt.  Love it!,0,0,0,1,0,1,0,1
860,269922,Post there but marked out of order. ,1,0,0,0,0,1,0,0
3030,74542,Both chargers looked operable. Don't forget to flip the switch in the little box on the left side before plugging the car in.,1,0,1,0,1,0,0,0
3819,215632,Thank you eThos car share!,0,0,0,0,0,0,0,0
8300,296703,South Unit would not recognize card.,1,0,0,0,0,0,0,0
8210,60886,Charging at 30 A or 19 mi/hr on a Tesla Model S Performance with dual charge capacity.,1,0,0,0,0,0,1,1
5465,236301,"1015.  I'm done, another car waiting. So all full. ",0,0,1,0,1,0,0,0
2378,137483,"Worked fine, both spots open just before noon.
Entered mall on Winston, then left. At end of row right in front of Trader Joe's.",1,0,0,0,0,1,0,0
6214,201110,"It's freaking cold, Mr. Bigglesworth!",0,0,0,0,0,1,0,0
4980,56586,Parking Lot A at level 2 of International terminal.,0,0,0,0,0,1,0,0
7816,252763,Right side not working,1,0,0,0,0,0,0,0
8428,53847,"Police department says they charge NEVs using the 120v plugs at the base of the old-style lamp posts.  Temporarily turned off during the Peach Festival, but scheduled to be operational again after July 17th.",1,0,0,0,1,1,1,0
7990,170396,Some Nissan service personnel who were walking by as I pulled into the parking lot helped move a cone so I didn't need to get out of my car.,0,0,0,0,0,0,0,1
7936,302129,Charging at 18 mi/hr.,0,0,0,0,0,0,1,0
671,222214,"Thanks for the tip Joel.  I think I did swipe the card before plugging in.  Maybe I will give a try next time when not desperate with 2 miles left on battery.  Have also read that one can try to toggle between different different charging mode (immediate, departure, etc) to see if it works.",0,1,0,0,1,0,0,0
3134,290459,I passed by last night but only saw three chargepoint stations on the first floor of the parking structure. I did not enter the structure. Hope we don't have to pay a fee to enter the structure. Also hope these are NRG stations.,0,0,1,1,0,1,0,0
479,215219,"Both spots ICE'd., and would you believe one was taken by a Frederick law enforcement officer.   We let the staff at MOM's know. One staffer seemed less than concerned and said it was normal for the weekend. However the woman at the checkout was apologetic, polite and very responsive. Bummer we couldn't charge while shopping at MOM's. Bummer FPD was setting such a bad example. ",0,0,1,0,0,0,0,0
7097,198321,Out of order,1,0,0,0,0,0,0,0
8202,120496,Charge station worked fine. Glad is at foot of mountain. My range anxiety went down a notch :),0,1,0,0,0,1,0,0
116,211999,Thank you Montrose for installing this. Worked great and it made our trip from Grand Junction doable in our Nissan Leaf. ,0,0,0,0,0,1,0,1
6192,222616,"Pay to use the station, free, network?",0,0,0,0,1,0,0,0
7426,254003,Both spots currently in use.,0,0,1,0,0,0,0,0
4886,201124,"There must be a local, organic cafe inside..so much better than corporate coffee!",0,0,0,0,0,1,0,0
786,232862,"Oh, and checking out would be helpful too.",0,0,0,0,1,0,0,0
8351,111939,The post says 3 chargers there are only 2! So the chargers were all full!,0,0,1,0,0,1,0,0
5861,68851,Superchargers are about 100 feet from the big blink chargers closer to Arby's. ,1,0,0,0,0,1,0,0
1125,286773,Had to swipe my ChargePoint card a few times before the connector would unplug from the charging station. ,1,0,0,0,0,0,0,0
736,277062,Please take out of you need a charge.  When finished please plug it back in. ,0,0,0,0,1,0,0,0
492,148102,full ,0,0,1,0,0,0,0,0
2586,141002,Charger is behind Jos. A. Bank. ,0,0,0,0,1,1,0,0
3383,263045,The power is back on after the storm. Both units test ok.,1,0,0,0,0,0,0,0
1828,308901,Cables are really short so you will need to back in if your port is in the rear of your car. ,0,0,0,0,0,1,0,0
2979,155191,works great. ,1,0,0,0,0,0,0,0
3285,267044,Called again and they said they were having breaker issues.,1,0,0,0,0,0,0,0
7853,209638,"1st 3 hours free, $2/hour thereafter ",0,0,0,1,0,0,0,0
5881,186093,"Was only there @ 9PM Jan 04, 2015. Works flawlessly",1,0,0,0,0,0,0,0
1847,304453,Two slots both busy now.,0,0,1,0,0,0,0,0
7681,301105,"DC Quick Charge station (both CHAdeMO and CCS) not working.  As another person indicates, main screens were unpowered/blank.  Chargepoint LEDS were lit up, but indicated a fault and I decided not to swipe.  This was after store hours, so was not possible to check with store to see if it was simply shut off.",1,0,0,0,0,1,0,0
5918,278711,Broken drive all the way out here for nothing ,1,0,0,0,0,0,0,0
5788,152489,Just successfully charged on the right side Chademo. Glory hallelujah.,1,0,0,0,0,0,0,0
6078,222339,"Great spot, but it is set to 40 Amps, 195 Volts.  I am gettng 24 miles/hour at this location.",0,0,0,0,0,0,1,0
2696,81561,Second time it has not worked here.  Blink needs to repair this.,1,0,0,0,0,0,0,0
3999,125877,Cannot charge outside of dealer hours. ,0,0,0,0,1,0,0,1
129,229039,QC on the North side of the building,1,0,0,0,0,1,0,0
1857,128302,I wish people would check in on PlugShare or Blink would acknowledged when these are in use. I've been out there three times. Same cars charging. ,0,0,1,0,0,0,0,0
2559,168297,all new system and it is working great. You now need a card to charge. So there is no wait line tonight.,1,0,0,0,0,0,0,0
3335,209723,Too many cars waiting for the limited plugs. ,0,0,1,0,0,0,0,0
7507,202327,A red leaf and a white fiat are charging. plug me in after your finished (silver volt). thanks,0,0,0,0,1,0,0,0
6290,241033,I'll be in the mall. Unplug me if you need the charger and I'm still plugged in at 8:15.,0,0,0,0,1,0,0,0
7125,275490,DCFC is back up and running. Greg clo@goe3.com ,1,0,0,0,0,0,0,0
3769,273953,Charger is working great now.,1,0,0,0,0,0,0,0
1020,304943,"This station is now run by blink.  The service is a rip off.  They charge .03cents every 30 seconds for a charge 60/2 = 120,  120*.03= $3.60!!!   Really avoid this place if possible.   It also takes forever to get the service going.  Total scam!",1,0,0,1,0,0,0,0
8031,292160,"At least 1 of 2 stations not charging. It recognizes that it's plugged in, but no current. ",1,0,0,0,0,0,0,0
3148,149735,"Reported 9/20: ""Parking attendant informed me that you MUST pay for the spot if you walk away from your vehicle (parking is free while you charge if you stay with vehicle).""",0,0,0,1,1,1,0,0
6200,84914,Two Aerovironment chargers right by the front door in the parking lot. ,1,0,1,0,0,1,0,0
6054,291224,Swung by just now. I asked the service people if I could charge. I was told that I couldn't because the city hasn't yet come to do the charger's inspection and give them approval to use it. :-/,0,0,0,0,0,1,0,0
1140,203376,"nice area. tucked away by the road. Olive garden, red robin, Texas road house and more. ",0,0,0,0,0,1,0,0
3228,51640,one plug is not working. ,1,0,0,0,0,0,0,0
1332,223691,woot woot electrons on tap!,0,0,0,0,0,0,0,0
8193,139269,one space grace,0,0,1,0,0,0,0,0
2301,164146,ChaDeMo handle more of a pain than usual. Locked on fourth try.,1,0,0,0,0,0,0,0
6478,54762,"Response back from KOHL's when asking that strong EV-Only signage be placed, essentially states, talk to the local manager. If you get no where, then use the Ref# & contact stated in the response: | REFERENCE#:  LTK51401619788X   Vacaville - #757  ... "" We rely on each store's management team to oversee the electric vehicle parking and signage for each of our stores. If a cause for concern may arise with the use of these spaces, we advise our customers to speak directly to a manager at the time of their visit."" ... Ashley Carus, Office of the President--Executive Correspondence Advisor, Kohl's Department Stores 262-704-9001  cscc.escalated@ kohls.com  |",0,0,1,0,1,1,0,0
1067,51047,Left side fast charge working great. $5 a charge here (blink),1,0,0,1,0,1,0,0
3175,304398,"Charging with a CMax, both spots in use.",1,0,1,0,0,0,0,0
4500,56634,signage now limits the northern stations to EVs only,0,0,0,0,0,1,0,0
5320,127586,"Used this station on my way south from South Burlington to Tinmouth for SolarFest. Excellent rate of charge... Something like 30 miles of range added per hour plugged in. Apparently, the LEAF would have made it all the way to SolarFest without the extra charge here... I charged to full @ SolarFest, and drove the 77 miles home directly, and still had just under 40 % charge remaining on the battery!! :) Thanks Castleton, for making this range test possible!",1,1,0,0,0,0,1,1
5519,241346,"Two inventory Leafs blocked the Quick Charger. Unfortunately, it took 10 mins for the staff to move one car so I could charge. But one salesman spoke to me while it was charging and was he was very cordial. And a customer came over  for 5 mins - gave him the whole run down of it:-)",0,0,1,0,0,1,0,0
7891,180994,Picking up our Christmas Eve dinner from Whole Foods. _x1f60a_,0,0,0,0,0,1,0,0
6283,89786,Model s with 5.8.10 gets about 18mph at30a 227v outside it is 28 degrees,1,0,0,0,0,1,1,1
1494,195455,It's been broken for more than two months,1,0,0,0,0,0,0,0
943,53795,Magnacharge was powered - status OK when paddle removed from pedestal.  120v Outlet near EV parking space is operational according to parking lot attendant.,1,0,0,0,0,1,0,0
602,141115,A Nissan Altima and a Chevy Malibu were blocking the charging station. The manager was very friendly and had the Altima moved for me.,0,0,1,0,0,1,0,1
1569,268208,took 1/2 hour to reach operator then no joy after 3 tries to charge. _x1f621_,1,0,0,0,0,0,0,0
2280,189928,First time using my newly provisioned eVgo card on the L2 charging station. Was happy to see the blue charging light come on after I plugged in my car.,1,0,0,0,0,0,0,0
8010,172472,QC,1,0,0,0,0,0,0,0
3697,220974,Did ask before charging. Staff was happy to let us charge their. it is great to see dealers understanding that to develop the EV market they have to accept any make to charge at their station.,0,0,0,0,0,1,0,0
5067,141453,Someone unplugged my car.... Restarting.,0,0,0,0,1,0,0,0
8338,281791,"Enjoyed a great lunch at Homemades by Suzanne while car charged. Thanks, Mac.",0,0,0,0,0,1,0,0
6855,51218,"The folks here were delighted to have us charge our Tesla. They even took pictures of the car. We were invited in to their customer lounge, coffee, tv, newspapers and restrooms. The charger is conveniently  located directly in front of the showroom. ",1,0,0,0,0,1,0,1
5913,307496,http://www.teslamotors.com/findus/location/supercharger/columbiasupercharger,0,0,0,0,0,1,0,0
6536,283012,Just barely made it here from State College.  Charging up for free.  Working great so far.,1,0,0,1,0,1,0,0
468,96679,thank you!!! nice talking with owners,0,0,0,0,0,1,0,0
3254,180196,"Error code on the screen, reported it to nrgevgo.",1,0,0,0,0,0,0,0
461,218831,same issues on wplg02 & wplg03. no wall power after seconds of plugging in. no help from EV connect .,1,0,0,0,0,0,0,0
6934,149864,"Reported: ""No one answers phone on Sunday. Charging NON ACCESSIBLE IN LOCKED GARAGE.""",0,0,1,0,0,0,0,0
924,276459,"Free, covered, and powered by solar. A very generous gesture by American PowerNet. Thanks",0,0,0,1,0,1,0,0
804,197420,"dark grey fiat not using charger but taking up spot @ 3:15pm, looks like both charges are working if i could park.",1,0,1,0,0,0,0,0
4834,307100,"Again, nearly every corner has plugs, most blocked by other cars but I'm able to charge at all of them if not blocked. Not sure why someone says only in valet. Valet is only on lowest level. Plugs on all levels in every corner and in front of each elevator. ",0,0,1,0,0,1,0,0
548,73549,"Called to check if it is into charge my EV. Was told no problem, come in and plug in. Thanks DCH nissan!",1,0,0,0,1,1,0,1
96,294774,1+!!  Is this the first Veefil to be installed in the US?,0,0,0,0,1,0,0,0
2989,155728,Sweet Jesus it's working,1,0,0,0,0,0,0,0
2700,190791,"McCharging for free, yum.  both spots empty.  coiled cord on the PEP station is tidy, but stiff due to the cold weather.  had to pull on the cord a bit to reach the car.",0,0,1,1,0,1,0,0
1482,108671,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
5681,196014,Welcome to Elko!   _x1f44d__x1f44d__x1f44d__x1f64f_??_x1f30f_,0,0,0,0,0,0,0,0
6703,167782,Out of order ,1,0,0,0,0,0,0,0
8380,264681,"Both quick chargers are open, using the newest now.",1,0,1,0,0,0,0,0
2021,113032,Got an hours charge today in the Leaf while i ate at Qdoba. One of the stations was iced by a F350 though. ,1,0,1,0,1,0,0,1
